YAMAHA PROTECTION PLAN,APMI,APIB30KN,ADVENTURE PROT INBOARD 30000 NEW,Trailer - With Core,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,39.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,NULL,RATE_PREMIUM_ACFT_CARRIER,39.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,39.00,78.00
YAMAHA PROTECTION PLAN,APMI,APIB30KN,ADVENTURE PROT INBOARD 30000 NEW,Trailer - With Core,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,51.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,NULL,RATE_PREMIUM_ACFT_CARRIER,51.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,51.00,102.00
YAMAHA PROTECTION PLAN,APMI,APIB30KN,ADVENTURE PROT INBOARD 30000 NEW,Trailer - With Core,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,60.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,NULL,RATE_PREMIUM_ACFT_CARRIER,60.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,60.00,120.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,185.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,185.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,185.00,370.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,196.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,196.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,196.00,392.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,221.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,221.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,221.00,442.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,236.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,236.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,236.00,472.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,237.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,237.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,237.00,474.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,266.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,266.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,266.00,532.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,283.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,283.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,283.00,566.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,285.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,285.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,285.00,570.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,290.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,290.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,290.00,580.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,310.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,310.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,310.00,620.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,331.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,331.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,331.00,662.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,342.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,342.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,342.00,684.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,345.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,345.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,345.00,690.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,355.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,355.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,355.00,710.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,364.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,326-385 IB,RATE_PREMIUM_ACFT_CARRIER,364.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,364.00,728.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,381.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,381.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,381.00,762.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,402.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,402.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,402.00,804.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,409.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,409.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,409.00,818.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,415.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,386-450 IB,RATE_PREMIUM_ACFT_CARRIER,415.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,415.00,830.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,431.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,326-385 IB,RATE_PREMIUM_ACFT_CARRIER,431.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,431.00,862.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,463.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,463.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,463.00,926.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,480.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,480.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,480.00,960.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,489.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,386-450 IB,RATE_PREMIUM_ACFT_CARRIER,489.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,489.00,978.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,512.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,326-385 IB,RATE_PREMIUM_ACFT_CARRIER,512.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,512.00,1024.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,550.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,550.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,550.00,1100.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,580.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,386-450 IB,RATE_PREMIUM_ACFT_CARRIER,580.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,580.00,1160.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,600.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,326-385 IB,RATE_PREMIUM_ACFT_CARRIER,600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,600.00,1200.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,680.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,386-450 IB,RATE_PREMIUM_ACFT_CARRIER,680.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,680.00,1360.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,689.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,326-385 IB,RATE_PREMIUM_ACFT_CARRIER,689.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,689.00,1378.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,2 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,779.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,386-450 IB,RATE_PREMIUM_ACFT_CARRIER,779.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,500,779.00,1558.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1370.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,1370.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1370.00,2740.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1392.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,1392.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1392.00,2784.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1442.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,1442.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1442.00,2884.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1472.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,1472.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1472.00,2944.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1474.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,1474.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1474.00,2948.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1532.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,1532.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1532.00,3064.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1566.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,1566.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1566.00,3132.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1570.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,1570.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1570.00,3140.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1580.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,1580.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1580.00,3160.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1620.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,1620.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1620.00,3240.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1662.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,1662.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1662.00,3324.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1684.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,1684.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1684.00,3368.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1690.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,1690.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1690.00,3380.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1710.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,0-150 IB,RATE_PREMIUM_ACFT_CARRIER,1710.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1710.00,3420.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1728.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,326-385 IB,RATE_PREMIUM_ACFT_CARRIER,1728.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1728.00,3456.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1762.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,151-200 IB,RATE_PREMIUM_ACFT_CARRIER,1762.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1762.00,3524.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1804.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,1804.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1804.00,3608.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1818.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,36,36,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,1818.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1818.00,3636.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1830.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,12,12,386-450 IB,RATE_PREMIUM_ACFT_CARRIER,1830.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1830.00,3660.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1862.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,24,24,326-385 IB,RATE_PREMIUM_ACFT_CARRIER,1862.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1862.00,3724.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1926.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,60,60,201-275 IB,RATE_PREMIUM_ACFT_CARRIER,1926.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1926.00,3852.00
YAMAHA PROTECTION PLAN,APMI,APIB30KND,ADVENTURE PROT INBOARD 30000 NEW DIESEL,3 ENGINES TOTAL,N,Y,0,999999,0,99,APMI 2022-12-01,APMI NATL,1960.00,2022-12-01,9999-12-31,2022-12-01,9999-12-31,NULL,NULL,NULL,NULL,0,999999,48,48,276-325 IB,RATE_PREMIUM_ACFT_CARRIER,1960.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,500,1960.00,3920.00
